tempo;danceability;energy;instrumentalness;liveness;valence
154.997;0,353472222;0,640277778;0;0,088888889;0,350694444
149.947;0,390972222;0,667361111;0.000454;0,177777778;0,111805556
150.212;0,279861111;0,563194444;0;0,163888889;0,129861111
149.96;0,38125;0,621527778;0;00.21;0,429861111
149.852;0,318055556;0,610416667;0.000111;0,250694444;0,267361111
152.655;0,295833333;0,629861111;0.00854;0,295833333;0,204166667
149.977;0,351388889;0,65625;9.55E-05;0,073611111;0,259722222
150.053;0,188194444;0,566666667;0;0,275694444;0,096527778
154.868;0,358333333;0,679861111;7.65E-05;0,231944444;0,138194444
149.989;0,328472222;0,501388889;0.00199;0,070833333;0,380555556
149.926;0,365277778;0,675;0,424305556;0,240277778;0,342361111
150.03.00;0,415972222;0,475694444;0,089583333;0,102777778;0,292361111
154.949;0,3625;0,652083333;0.000125;0,088888889;0,081944444
147.357;0,158333333;0,510416667;2.60E-06;0,08125;0,161805556
148.015;0,408333333;0,061111111;0,35;0,241666667;0,146527778
149.988;0,302777778;0,611805556;0;0,115972222;0,238194444
149.909;0,290277778;0,66875;0.000154;0,1375;0,141666667
149.997;0,358333333;0,654166667;1.69E-06;0,651388889;0,240277778
149.96;0,339583333;0,635416667;0.000257;0,532638889;00.23
150.028;0,335416667;0,683333333;0,418055556;0,105555556;0,470833333
155.008;0,385416667;0,065972222;0.00967;0,086805556;0,207638889
154.867;0,39375;0,634027778;3.79E-06;0,303472222;0,29375
154.912;0,286805556;0,658333333;0.00893;0,148611111;00.13
149.941;0,372222222;0,6125;2.55E-05;0,677777778;0,134027778
149.987;0,329861111;0,627777778;0,225;0,513194444;0,259722222
149.837;0,23125;0,492361111;0,074305556;0,222916667;0,602083333
149.971;00.36;0,516666667;0.00129;0,515277778;0,179166667
146.963;0,313888889;0,685416667;0,511805556;0,634027778;0,197916667
147.998;0,280555556;0,668055556;0.00854;0,325694444;0,103472222
155.038;0,418055556;0,677777778;4.48E-06;0,070138889;0,129166667
149.368;0,241666667;0,66875;0;00.04;0,315277778
150.093;0,411111111;0,668055556;00.02;0,244444444;0,213194444
155.051;0,413194444;0,634027778;0;0,218055556;0,354861111
152.068;0,302777778;0,061111111;0.00082;0,196527778;0,098611111
150.086;0,383333333;0,602083333;0.000552;0,182638889;0,6125
150.23.00;0,35625;0,6;0;0,130555556;0,103472222
149.761;0,231944444;0,056944444;0,254861111;0,072222222;0,440972222
150.072;0,372916667;0,488888889;0.00298;0,224305556;0,297916667
150.167;0,295833333;0,664583333;00.28;0,538888889;0,420833333
149.553;0,254166667;0,646527778;0.00381;0,070833333;0,507638889
149.946;00.58;0,609722222;0,427777778;0.089;0,136805556
149.957;0,320833333;0,067361111;0,466666667;0,509027778;00.34
149.962;0,357638889;0,638194444;1.30E-06;0,643055556;0,255555556
150.024;0,327777778;0,68125;0,372222222;0,204861111;0,240277778
149.893;0,199305556;0,552083333;0.00016;0,251388889;0,120833333
154.996;0,334027778;0,6625;5.88E-06;0,255555556;0,132638889
150.029;0,448611111;0,65625;0.00737;0,072916667;00.41
150.036;0,384722222;0,570138889;0,095833333;0,104861111;0,197916667
149.987;0,414583333;0,638194444;0,629166667;0,427083333;00.48
150.026;0,299305556;0,670833333;0.000291;0,473611111;0,497222222
149.777;0,343055556;0,066666667;0,384027778;0,092361111;00.23
149.993;0,3625;0,649305556;0,405555556;0,389583333;0,303472222
150.069;0,314583333;0,663888889;0,277083333;0,096527778;0,5125
149.987;0,413194444;0,68125;0,48125;0.089;0,259722222
149.982;0,34375;0,61875;0,077777778;0,223611111;0,155555556
153.042;0,307638889;0,659027778;0.000618;0,075;0,107638889
152.946;0,30625;0,672222222;0.000398;0,190972222;0,14375
149.935;0,352083333;0,529861111;0,227083333;0,644444444;0,111805556
150.051;0,172222222;0,6;0,077083333;0,077083333;0,088888889
149.872;0,250694444;0,605555556;0,3;0,168055556;0,147916667
150.144;0,272916667;0,41875;0;0,097916667;0,157638889
149.981;0,304166667;0,643055556;0.065;0,532638889;0,127083333
154.969;0,375694444;0,068055556;0;0,220833333;00.25
150.009;0,445833333;0,557638889;0,261111111;0,3375;0,24375
149.955;0,316666667;0,604861111;0,435416667;0,105555556;0,572222222
150.009;0,479861111;0,609027778;0,518055556;0,360416667;0,375694444
149.989;0,370833333;0,676388889;0,418055556;0,252083333;0,345138889
149.969;0,383333333;0,661111111;0,396527778;0,249305556;0,275694444
150.066;0,452777778;0,657638889;0,19375;0,100694444;0,644444444
155.055;00.45;0,675;3.78E-05;0,191666667;0,071527778
149.84;0,190972222;0,654166667;0.00336;0,159027778;0,093055556
150.039;0,384722222;0,559027778;0,627777778;0,078472222;0,21875
150.052;0,30625;0,629861111;0,199305556;0,227777778;0,161805556
149.983;0,328472222;0,609027778;0.00192;0,191666667;0,238888889
149.939;0,408333333;0,551388889;4.80E-06;0,19375;0,141666667
155.088;0,328472222;0,676388889;0.000148;0,108333333;0,1125
150.043;0,396527778;0,620833333;0,151388889;00.35;0,307638889
150.044;0,361805556;0,668055556;0,153472222;0,227083333;0,404166667
156.422;0,188888889;0,661805556;1.79E-06;0,259027778;0,377083333
149.981;0,405555556;0,058333333;0.00229;00.38;00.47
152.044;0,304166667;0,655555556;0,463888889;0,3625;0,259027778
150.072;0,288888889;0,675694444;0.000109;0,304166667;00.02
146.986;0,295833333;0,682638889;0,415972222;0,089583333;0,114583333
149.671;0,331944444;0,609722222;1.93E-05;0,499305556;0,200694444
149.948;0,345138889;0,570833333;0.000239;00.34;0,575
150.23.00;0,35625;0,6;0;0,130555556;0,103472222
149.963;0,265277778;0,639583333;7.67E-06;0,308333333;0,147916667
150.017;0,229861111;0,658333333;0,177083333;0,239583333;0,204166667
147.969;0,372222222;00.09;7.35E-06;0,109027778;0,465972222
151.288;0,61875;0,560416667;0,160416667;0,075;0,482638889
150.083;0,376388889;0,670138889;0;0,511805556;0,605555556
150.372;0,322916667;0,626388889;0,284027778;0,235416667;0.069
149.988;0,352777778;0,646527778;1.15E-06;0,185416667;00.25
149.962;0,405555556;0,679861111;0,477083333;0,557638889;0,125694444
149.429;0,195138889;0,639583333;0.000239;0,214583333;00.12
154.094;0,325694444;0,652083333;0,440972222;0,106944444;0,270138889
150.02.00;0,321527778;0,648611111;0,156944444;0,21875;0,141666667
150.066;0,340972222;0,679166667;0.00586;0,088888889;00.44
150.021;00.39;0,625694444;1.86E-06;0,213888889;0,113194444
147.656;0,217361111;0,529166667;0,636111111;0,199305556;0,172916667
150.157;0,177777778;0,646527778;0,290972222;0,6625;0,300694444
149.744;0,336111111;0,586805556;0;0,188194444;0,257638889
150.07.00;00.51;0,647222222;7.40E-05;0,234722222;0,167361111
150.026;0,338888889;0,658333333;0,113888889;0,206944444;0,669444444
150.001;0,471527778;00.09;0,613888889;0,225694444;0,113888889
149.958;0,272916667;0,518055556;0,413888889;0,226388889;0.039
149.902;0,314583333;0,665972222;0.00787;0,238888889;0,178472222
149.862;0,329166667;0,669444444;0.000346;0,215972222;0,214583333
150.071;00.38;0,634027778;0.000182;0,293055556;0,116666667
150.09.00;0,376388889;0,594444444;0.000306;0,172222222;0,230555556
150.001;0,459722222;0,068055556;0,315277778;0,179861111;0,183333333
157.021;0,373611111;0,676388889;0;0,156944444;00.32
150.089;0,283333333;0,667361111;0.00232;00.39;0,386111111
149.938;0,320833333;0,621527778;0.000887;0,10625;0,270138889
150.146;00.42;0,607638889;0.000497;0,178472222;0,082638889
150.011;0,386111111;0,626388889;0;0,690277778;0,3875
145.985;0,394444444;0,54375;0,511111111;0,538888889;0,290972222
149.904;0,365972222;0,643055556;0,079861111;0,085416667;0,260416667
152.964;0,339583333;0,610416667;00.24;0,229861111;0,177083333
149.838;0,29375;0,648611111;0;0,148611111;0,127083333
153.001;00.39;0,664583333;0;0,692361111;0,082638889
149.841;0,335416667;0,474305556;0.000149;0,073611111;00.12
149.981;0,357638889;0,654166667;0,625694444;0,190972222;0,277083333
149.831;00.21;0,688194444;0,535416667;0,102777778;0,124305556
152.996;0,151388889;0,066666667;0.00139;0,050694444;0,122222222
150.019;0,371527778;0,640972222;0.00766;0,253472222;0,585416667
149.876;0,276388889;0,642361111;0,111805556;0,234027778;0,075694444
150.051;0,359722222;0,674305556;0;0,184722222;0,284027778
150.083;0,285416667;0,661805556;0,485416667;0,242361111;0,081944444
154.872;0,323611111;0,679861111;8.70E-05;0,105555556;0,141666667
149.977;0,401388889;0,658333333;0,536111111;0,259027778;00.35
150.052;0,30625;0,629861111;0,199305556;0,227777778;0,161805556
150.049;0,331944444;0,66875;0,136805556;0,260416667;0,479861111
150.403;0,330555556;0,610416667;0.000166;0,296527778;0,231944444
150.002;0,324305556;0,617361111;4.99E-06;0,347916667;0,147222222
150.012;0,438194444;0,668055556;0,090972222;0,498611111;0,211111111
149.952;0,346527778;0,686111111;0,615972222;0,285416667;00.57
154.984;0,360416667;0,632638889;0;0,122222222;0,25625
150.021;0,36875;0,677083333;0.00856;0,690277778;0,098611111
150.031;0,403472222;0,6625;0,080555556;0,425;0,419444444
149.922;0,313194444;0,059722222;7.70E-06;0,614583333;0,252777778
149.996;0,249305556;0,530555556;0,096527778;0,216666667;0,349305556
154.004;0,290277778;0,634722222;0,334027778;0,073611111;0,179861111
149.953;0,393055556;0,064583333;0.00482;0,278472222;0,209027778
150;0,372222222;0,653472222;0,45625;0,317361111;0,101388889
149.857;0,342361111;0,632638889;0,135416667;0,440972222;00.32
155.021;0,218055556;0,667361111;0.00172;0,172916667;0,120833333
155.067;0,379861111;0,677777778;0.000918;0,664583333;0,260416667
149.856;0,309722222;0,065972222;0,19375;0,227777778;0,242361111
150.024;0,322916667;0,067361111;0,075;0,21875;0,103472222
155.02.00;0,334027778;0,676388889;0;0,197222222;0,203472222
149.998;0,360416667;0,584722222;5.02E-05;0,179166667;0,120138889
154.941;0,306944444;0,65625;2.53E-06;0,18125;0,153472222
149.841;0,335416667;0,474305556;0.000149;0,073611111;00.12
150.049;0,401388889;0,434027778;0;0,668055556;0,086111111
150.068;0,435416667;0,681944444;0.00339;0,254861111;00.34
147.985;00.49;0,597916667;1.22E-05;0,452083333;0,320833333
150.052;0,379166667;0,6375;6.53E-06;0,209027778;0,101388889
149.939;0,176388889;0,620833333;0,088194444;0,295833333;0,163888889
149.868;0,340972222;0,063888889;0,147222222;0,559027778;00.22
154.922;0,413888889;0,676388889;0.00448;0,218055556;0,209722222
150.02.00;0,299305556;0,588194444;7.74E-06;0,136111111;0,146527778
153.024;0,363194444;0,68125;0.000449;0,100694444;0,442361111
149.956;0,299305556;0,657638889;1.73E-05;0,088888889;0,077083333
148.019;0,411111111;0,669444444;00.35;0,276388889;0,182638889
150.09.00;0,376388889;0,594444444;0.000306;0,172222222;0,230555556
150.069;0,31875;0,68125;0,275;0,468055556;0,215972222
150.07.00;0,3375;0,654166667;0,4125;0,215972222;0,073611111
155.072;0,297222222;0,675;0,139583333;0,257638889;00.24
150.018;0,338888889;0,670138889;0,349305556;0,089583333;0,491666667
149.969;00.57;0,628472222;0,372916667;0,090972222;0,382638889
150.259;00.29;0,579861111;0,365972222;00.22;0,102777778
149.92;0,294444444;0,522916667;0;0.098;0,134722222
149.949;0,317361111;0,563888889;1.79E-06;0,044444444;00.37
150.044;0,221527778;0,063888889;0.00304;0,245138889;0,148611111
150.402;0,329166667;0,653472222;0.00168;0,14375;0,386111111
149.927;0,213888889;0,679166667;0,474305556;0,59375;0,160416667
150.005;0,367361111;0,661805556;0,447916667;0,278472222;0,300694444
150.019;00.46;0,675694444;0,275;0,654861111;0,654861111
151.848;0,252777778;0,598611111;0,216666667;0,254861111;0,165277778
150.053;0,188194444;0,566666667;0;0,275694444;0,096527778
149.988;0,359722222;0,677777778;0,099305556;00.01;0,190972222
149.909;0,35625;0,410416667;0.00642;0,400694444;0,220138889
150.051;0,359027778;0,636805556;0,0875;00.44;0,084027778
149.96;0,370138889;0,683333333;0.000372;00.38;0,279166667
150.02.00;0,233333333;0,545138889;0;0,58125;0,077083333
150;00.58;0,497222222;0,633333333;0,513194444;0,221527778
150.023;0,367361111;0,654166667;0,122222222;0,667361111;0,300694444
150.157;0,392361111;0,667361111;1.06E-06;0,613194444;0,215972222
155.007;00.48;0,683333333;4.15E-05;0,258333333;00.19
150.02.00;0,336805556;0,611805556;4.65E-05;0,535416667;0,303472222
154.87;0,380555556;0,645138889;2.68E-05;0,195138889;0,422916667
154.776;0,229861111;0,577083333;0,147222222;0,290972222;0,114583333
150.02.00;0,374305556;0,633333333;4.04E-05;0,198611111;0,16875
150.025;0,275694444;0,678472222;0,545833333;0,246527778;0,141666667
150.001;0,332638889;0,689583333;0,176388889;00.12;0,664583333
155.06.00;0,399305556;0,668055556;3.44E-06;0,346527778;0,140972222
154.95;0,288888889;0,661805556;0.000172;0,240972222;0,172222222
149.971;00.41;0,640972222;0;0,170138889;0,233333333
150.155;0,238888889;0,657638889;0.000296;0,125694444;0,075694444
149.992;0,3625;0,654861111;0,072222222;00.35;0,213888889
154.879;0,485416667;0,668055556;0.00365;0,247222222;0,255555556
149.93;0,30625;0,684027778;00.07;0,328472222;0,214583333
149.983;0,225694444;0,528472222;0;0,461111111;0,209027778
153;0,165277778;0,679861111;3.54E-05;0,551388889;0,501388889
149.953;00.51;0,066666667;0.00102;00.27;0,15625
149.948;0,34375;0,322222222;0,107638889;0,277083333;0,277083333
150.133;0,321527778;0,675694444;0,358333333;0,245138889;0,085416667
155.028;0,36875;0,65625;4.26E-05;0,109722222;0,226388889
150.358;0,230555556;0,652083333;0.00977;0,10625;0,072222222
149.07.00;0,204861111;0,523611111;0,259027778;0,481944444;00.13
155.102;0,322222222;0,684027778;0.000472;0,238194444;0,163888889
149.98;0,475;0,575;0,154861111;0,391666667;0,557638889
149.798;0,342361111;0,644444444;4.42E-06;0,171527778;0,221527778
155.02.00;0,375694444;0,6375;0;00.09;0,074305556
149.975;0,310416667;0,667361111;0,518055556;0,088194444;0,408333333
149.953;0,348611111;0,634027778;4.95E-05;0,363888889;0,385416667
149.546;0,259722222;0,441666667;1.21E-05;0,071527778;0,122916667
149.939;0,165277778;0,685416667;0,323611111;0,502083333;0,147222222
149.696;0,202083333;0,648611111;0.000872;0,268055556;00.19
149.894;0,389583333;0,677083333;0.096;0,461805556;0,098611111
154.992;0,350694444;0,686111111;2.80E-05;0,110416667;0,174305556
147.952;0,360416667;0,65;0.000653;0,241666667;0,552777778
149.896;0,276388889;0,06875;0,528472222;0,165277778;0,140972222
149.925;0,213194444;0,065277778;0.000926;00.14;0,070138889
154.195;0,142361111;0,065972222;0.00913;0,443055556;0,142361111
150.602;0,2375;0,532638889;4.59E-06;0,096527778;0,134722222
149.922;0,4;0,605555556;00.59;00.37;0,155555556
147.827;0,2625;0,534027778;0;0,133333333;0,178472222
152.021;0,469444444;0,672222222;0,553472222;0,328472222;0,254166667
149.493;00.26;0,675;0,230555556;0,656944444;0,072222222
150.012;00.47;0,634027778;0;0,238194444;0,219444444
155.66;0,171527778;0,05625;00.22;0,2;0,127777778
149.981;0,317361111;0,628472222;1.04E-05;0,475;0,095138889
149.975;0,329166667;0,06875;0,407638889;0,259027778;0.066
151.984;0,245833333;0,681944444;1.30E-05;0,109027778;0,484722222
149.936;0,073611111;0,647222222;0,653472222;0,072222222;0,154861111
150.111;0,286111111;0,614583333;00.19;0,245833333;0,269444444
149.988;0,196527778;0,547916667;0.000318;00.08;0,272222222
150.111;0,336805556;0,536111111;2.00E-06;0,072916667;0,140972222
150.009;0,465972222;0,645138889;0,20625;0,478472222;0,265972222
149.988;0,356944444;0,661805556;0,125694444;0,482638889;0,322222222
149.988;0,358333333;0,690277778;0,113194444;0,302777778;0,236805556
150.061;0,352777778;0,654166667;00.33;0,690972222;0,170833333
149.999;0,427083333;0,507638889;0.00163;0,429861111;0,250694444
150.017;0,438888889;0,463888889;0,095138889;0,667361111;0,620138889
149.906;0,341666667;0,625694444;3.28E-05;0,142361111;0,269444444
149.896;0,363888889;0,614583333;2.53E-05;0,0875;0,129166667
150.05.00;0,384027778;0,633333333;0.00214;0,227083333;0.098
149.908;0,335416667;0,519444444;0.000918;0,094444444;0,127777778
150.028;0,351388889;0,586805556;0;0,072222222;0,26875
150.004;0,342361111;0,067361111;0;0,091666667;0,136805556
150.024;0,320833333;0,068055556;0.00649;0,272916667;0,157638889
149.95;0,413888889;0,627083333;0,350694444;0,340972222;0,275694444
150.032;0,370833333;0,688888889;0.00784;0,398611111;0,184027778
150.058;0,36875;0,65;0,070833333;0,230555556;0,127777778
150.038;0,376388889;0,686111111;0,250694444;0,198611111;0,198611111
150.02.00;0,347916667;0,064583333;0.00331;0,122916667;0,170138889
148.356;0,175694444;0,623611111;0,384722222;0,213194444;0,129861111
149.946;0,372222222;0,59375;0,214583333;0,55625;0,290277778
155.069;0,330555556;0,522916667;0,567361111;0,240972222;00.03
157.644;0,313194444;0,665277778;0;0,154861111;0,231944444
150.051;0,359027778;0,636805556;0,0875;00.44;0,084027778
155.044;0,388194444;0,597916667;0;0,314583333;0,132638889
150.013;00.51;0,651388889;0;0,175694444;0,450694444
150.055;0,477083333;0,664583333;0.083;0,294444444;0,247222222
149.98;0,390972222;0,661805556;00.07;0,406944444;0,352777778
150.055;0,383333333;0,684027778;0,135416667;0,575694444;0,080555556
150.372;0,322916667;0,626388889;0,284027778;0,235416667;0.069
150.028;0,358333333;0,629861111;0.00521;0,572222222;0,238888889
149.992;0,363194444;0,650694444;0,5125;0,163888889;0,154166667
150.129;0,432638889;0,627083333;1.41E-06;0,471527778;0,168055556
155.094;0,309722222;0,6375;0;00.18;0,675
154.949;00.31;0,608333333;0;0,257638889;0,370833333
149.713;0,267361111;0,497222222;4.53E-05;0,354861111;0,209027778
150.093;0,440972222;0,65;0.0012;0,153472222;0,290972222
149.969;0,355555556;0,654861111;0.00665;0,60625;0,283333333
155.129;0,290277778;0,65625;0.00386;0,2375;0,115277778
149.928;00.52;0,543055556;3.54E-05;0,616666667;0,178472222
152.968;0,402083333;0,685416667;0.000924;0,315277778;0,181944444
149.928;0,359027778;0,533333333;1.82E-05;0,142361111;0,265972222
154.895;0,340972222;0,634722222;0.00011;0,100694444;0,195138889
150.021;0,309027778;0,646527778;0.00401;00.33;0,279166667
149.942;00.59;0,679166667;2.24E-05;00.18;0,363888889
150.018;0,335416667;0,619444444;5.38E-06;0,088888889;0,172222222
147.883;0,336111111;0,544444444;0;0,0875;00.52
154.957;0,240972222;0,643055556;0;0,240972222;0,113194444
150.041;0,281944444;0,604861111;0,241666667;0,352777778;0,210416667
149.868;00.56;0,578472222;0,113194444;0,10625;00.31
154.977;0,345833333;0,067361111;4.22E-05;00.27;0,190277778
154.941;0,306944444;0,65625;2.53E-06;0,18125;0,153472222
149.967;0,292361111;0,55;0;0,258333333;0,195833333
150.08.00;0,339583333;0,620138889;3.56E-05;0,322916667;0,202083333
155.121;0,327083333;0,665972222;0;0,104861111;0,152083333
155.019;00.29;0,518055556;00.54;0,59375;0,092361111
149.885;0,254166667;0,683333333;0.000112;0,239583333;0,16875
149.918;0,373611111;0,676388889;0;0,2875;0,369444444
150.005;0,432638889;0,653472222;4.04E-06;00.57;0,366666667
149.988;0,353472222;0,677777778;0.058;00.41;0,238888889
155.007;00.48;0,683333333;4.15E-05;0,258333333;00.19
150.05.00;0,372222222;0,621527778;0,269444444;0,274305556;0,511111111
150.147;00.36;0,633333333;0;0,321527778;00.26
155.017;0,347916667;0,620833333;0,147916667;0.076;0,119444444
150.014;0,239583333;0,676388889;0,5375;0,490972222;0,364583333
150.044;0,378472222;0,581944444;0.000162;00.36;0,302777778
149.997;0,311111111;0,633333333;0.00122;0,249305556;0,186111111
153.994;0,404166667;0,664583333;0,315972222;00.28;0,238888889
150.033;0,354861111;0,636111111;0;0,122916667;0,313194444
149.951;0,348611111;0,615277778;0;0,122222222;0,325694444
149.906;0,227083333;0,445138889;0,102777778;0,074305556;0,075694444
149.958;0,321527778;0,679166667;0,682638889;0,185416667;0,214583333
150.106;0,294444444;0,652083333;0.00103;0,070833333;0,127777778
149.99;0,419444444;0,061111111;0;0,559027778;0,248611111
149.827;0,25625;0,06875;0,138194444;0,293055556;0,144444444
149.989;0,516666667;0,059722222;0.00929;00.59;0.066
149.878;0,356944444;0,63125;0,1625;0,088888889;0,134027778
150.032;0,370833333;0,634722222;0,665277778;0,471527778;0,240277778
155.051;0,302777778;0,603472222;0;0,679861111;0,265972222
149.907;0,309027778;0,553472222;4.10E-05;0,565972222;0,232638889
149.827;00.29;0,63125;1.30E-06;0,222916667;0,613888889
147.968;0,375694444;0,653472222;0,072916667;0,25625;0,304861111
155.028;0,347916667;0,663888889;0;00.11;00.03
155.002;0,31875;0,066666667;0;0,26875;0,138194444
157.163;00.05;0,658333333;0.000129;0,265277778;0,300694444
155.024;0,317361111;0,655555556;2.08E-05;0,427083333;0,175694444
154.969;0,428472222;0,669444444;3.00E-05;0,438888889;0,148611111
149.672;0,2125;0,645138889;0;0,632638889;0,158333333
146.973;0,344444444;0,651388889;0,213888889;0,117361111;0,511111111
150.005;0,356944444;0,629166667;2.23E-06;0,077777778;0,136805556
148.012;0,311111111;0,665972222;0,473611111;0,093055556;0,218055556
149.863;0,288888889;0,677083333;0,160416667;0,260416667;0,252083333
150.018;0,318055556;0,067361111;0,524305556;0,234722222;0,120833333
150.018;0,386111111;0,663888889;0,061805556;0,08125;0,367361111
150.026;0,360416667;0,6375;0,309722222;0,272222222;0,185416667
154.978;0,415972222;0,626388889;0;0,095138889;0,205555556
149.92;0,294444444;0,522916667;0;0.098;0,134722222
150.093;0,411111111;0,668055556;00.02;0,244444444;0,213194444
150.042;0,36875;0,683333333;0.00291;0,2125;0,318055556
149.918;0,352777778;0,066666667;0,422222222;0,124305556;0,178472222
149.977;00.47;0,644444444;1.47E-05;0,079861111;0,276388889
149.958;0,290972222;0,613194444;3.46E-05;0,117361111;0,452777778
149.998;0,419444444;0,648611111;0,223611111;0,315972222;0,300694444
156.345;0,156944444;0,580555556;0,279861111;0,082638889;0,375694444
149.849;0,297222222;0,577777778;0,102083333;0,450694444;0,134722222
149.989;0,378472222;0,649305556;2.72E-06;00.29;0,565277778
150.006;0,301388889;0,661805556;0,274305556;0,089583333;0,091666667
149.984;0,399305556;0,516666667;0,330555556;0,507638889;0,0875
153.96;0,353472222;0,688194444;1.34E-06;0,409027778;0,075
150.007;0,334722222;0,495833333;0,09375;0,202777778;0,615277778
149.931;0,271527778;0,630555556;0,282638889;0,509027778;0,379861111
150.085;0,346527778;0,563194444;0;0.088;0,275694444
149.968;0,399305556;0,064583333;0,122916667;0,238194444;0,397916667
149.99;0,380555556;0,617361111;0;0,218055556;0,355555556
150.066;0,188888889;0,388194444;0;0,093055556;0,077083333
145.985;0,394444444;0,54375;0,511111111;0,538888889;0,290972222
150.128;0,126388889;0,063888889;0,547222222;0,221527778;0,102083333
149.984;0,383333333;0,603472222;0,060416667;0,419444444;0,501388889
149.982;0,302083333;0,056944444;9.83E-06;0,078472222;0,35625
149.966;0,329861111;0,6625;6.75E-06;00.12;0,218055556
149.982;0,460416667;0,059722222;0,584722222;0,266666667;0,392361111
149.866;0,349305556;0,5875;5.85E-05;0,245833333;0,369444444
150.026;0,315972222;0,664583333;0,147222222;0,263194444;0,441666667
149.992;0,043055556;0,665972222;0,374305556;0,163194444;0,230555556
155.166;0,318055556;0,685416667;0.000153;0,077083333;0,074305556
150.028;0,345138889;0,66875;0,134027778;0,270138889;00.52
150.007;0,313194444;0,607638889;0.00116;0,285416667;0,233333333
149.966;00.46;0,059027778;0,133333333;0,570138889;0,190972222
149.953;0,36875;0,675;0,277083333;0,190972222;0,209722222
150.067;0,339583333;0,580555556;0.00688;0,091666667;0,085416667
155.007;00.48;0,683333333;4.15E-05;0,258333333;00.19
150.05.00;0,286111111;0,684027778;0.000109;0,260416667;0,422916667
155.065;0,350694444;0,681944444;0;0,186111111;0,292361111
149.992;0,375694444;0,675;0.00172;0,404166667;0,352777778
150.043;00.53;0,679861111;0.000625;00.33;0,334722222
149.99;0,364583333;0,663888889;0.00942;0,195138889;0,435416667
150.06.00;0,350694444;0,60625;0,231944444;0,63125;0,359722222
150.071;0,044444444;0,061111111;0;0,545138889;0,428472222
149.984;0,366666667;0,678472222;0.000133;0,086111111;0,08125
155.057;0,3375;0,681944444;0,303472222;0,16875;0,314583333
154.931;0,244444444;0,051388889;0.00127;0,080555556;0,088888889
149.957;00.45;0,65625;0,586805556;0,106944444;0,186111111
154.957;0,470138889;0,602083333;0;0,542361111;0,195138889
149.975;0,367361111;0,61875;5.56E-05;0,136805556;0,266666667
149.949;0,35625;0,640277778;0.000106;00.02;0,202083333
149.959;0,453472222;0,056944444;0,382638889;00.24;0,297916667
149.942;0,340972222;0,65625;0,525;0,529861111;0,516666667
155.014;0,324305556;0,658333333;0;0,561111111;00.21
149.902;0,314583333;0,665972222;0.00787;0,238888889;0,178472222
150.043;00.53;0,679861111;0.000625;00.33;0,334722222
149.994;0,452777778;0,556944444;0.00905;0,411805556;0,132638889
155.026;0,442361111;0,447916667;0,600694444;0,084722222;0,121527778
149.87;0,225;0,639583333;0;00.34;0,280555556
149.981;0,454861111;0,644444444;00.19;0,609722222;0,303472222
148.02.00;0,399305556;0,639583333;00.27;0,0875;0,606944444
149.761;0,231944444;0,056944444;0,254861111;0,072222222;0,440972222
150.045;0,369444444;0,067361111;0,199305556;0,090972222;0,192361111
155.174;0,221527778;0,600694444;0;0,105555556;0,586805556
154.983;0,263194444;0,596527778;6.00E-06;00.23;0,282638889
150.118;00.42;0,614583333;1.86E-05;0,55625;0,222916667
150.052;0,432638889;0,635416667;0.00196;0,211805556;0,361805556
154.943;0,353472222;0,683333333;0;0,091666667;0,114583333
150.023;0,325;0,625694444;0,650694444;0,197222222;0,102083333
149.983;0,318055556;0,525694444;8.23E-05;0,088888889;00.34
150.318;0,314583333;0,552083333;0;0,648611111;0,1375
150.011;0,338194444;0,068055556;0,097916667;0,46875;0,434027778
152.698;0,155555556;0,636805556;0;0,115277778;0,113194444
150.003;0,223611111;0,633333333;0.00574;0,586111111;0,105555556
149.947;0,286111111;0,065972222;6.41E-05;0,268055556;0,228472222
149.957;0,41875;0,610416667;0,306944444;0,35625;00.35
150.026;0,426388889;0,667361111;0.00814;0,260416667;0,144444444
149.934;00.54;0,346527778;0,352083333;0,306944444;0,4125
149.989;0,454166667;0,66875;0,427083333;0,289583333;0,475
155.174;0,221527778;0,600694444;0;0,105555556;0,586805556
155.041;0,354861111;0,692361111;0,258333333;0,53125;0,136805556
149.757;0,213888889;0,661111111;0.00146;0,265277778;00.25
155.073;0,306944444;0,675694444;0.00197;0,339583333;0,102777778
150.004;0,380555556;0,636805556;0,136111111;0,193055556;0,540972222
154.977;0,286805556;0,639583333;0.000242;0,481944444;0,46875
151.08.00;0,223611111;0,6;0,682638889;0,104861111;0,658333333
150.038;0,334722222;0,647222222;00.56;0,111805556;0,153472222
150.011;0,365277778;0,665972222;0;0,088194444;0,177777778
150.11.00;0,411805556;0,606944444;2.76E-05;0,290277778;0,161111111
152.919;0,234027778;0,68125;0.00389;0,079166667;0,470138889
150.111;0,336805556;0,536111111;2.00E-06;0,072916667;0,140972222
149.936;0,231944444;0,617361111;0,147222222;0,414583333;0,161805556
153.087;0,338888889;0,066666667;2.85E-05;0,072222222;0,38125
150.132;0,377083333;0,646527778;0.000352;0,175;00.26
149.944;0,308333333;0,63125;0,565277778;0,264583333;0,142361111
149.959;0,3375;0,5875;5.16E-06;0,223611111;0,084027778
149.924;0,34375;0,655555556;1.40E-06;0,189583333;0,264583333
149.871;0,315972222;0,660416667;3.92E-06;0,16875;0,084722222
145.053;0,309722222;0,636805556;9.12E-05;0,136805556;0,098611111
